Detection ID,Latest Commit ID,PMD Version,Rule Name,File Path,Violation Introducing Commit ID,VIC Date,VIC Line Num.,Latest Detection Commit ID,LDC ID Date,LDC Line Num.,Violation Fixed Commit ID,VFC Date,VFC Line Num.,Fixed Period(day),Original Code,Fixed Code,Really Fixed?,Time
2212,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-authentication/redback-authentication-api/src/main/java/org/apache/archiva/redback/authentication/AuthenticationResult.java,04fd892682a78fbdcfa4613f8aa4ab7d9eab4088,1333828510,50,c51c28a303061ae5233322dd7207c9d255269b27,1594542595,61,,,,,"        this.exception = null;",,,4854
2213,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-common/redback-common-ldap/src/main/java/org/apache/archiva/redback/common/ldap/connection/LdapConnection.java,4d7d7f47313283f4088d3768638548b5b8f25fce,1333833684,247,,,,,,,,"            context = null;",,,4854
2214,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-rbac/redback-rbac-role-manager/src/main/java/org/apache/archiva/redback/role/validator/DefaultRoleModelValidator.java,07f4310c39282a3c1e0e176e6960e13541864f0d,1333840259,52,ce77438066bcffb0a69eb6c405062a7198d6d36c,1573836194,50,,,,,"        validationErrors = null;",,,4854
2215,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-system/src/main/java/org/apache/archiva/redback/system/DefaultSecuritySession.java,80f7784e607297a26eb3374f40ad95af3198f12e,1333840712,45,f77d21b58956342acf102b71ab166eb1995e4503,1423224577,45,,,,,"        this.user = null;",,,4854
2216,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-system/src/main/java/org/apache/archiva/redback/system/DefaultSecuritySession.java,80f7784e607297a26eb3374f40ad95af3198f12e,1333840712,52,f77d21b58956342acf102b71ab166eb1995e4503,1423224577,52,,,,,"        this.user = null;",,,4854
2217,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-integrations/redback-jsecurity/src/test/java/org/apache/archiva/redback/jsecurity/RedbackRealmTest.java,acd5a8be5a18eb76b9c998eda990e87fedac3804,1333899303,96,,,,,,,,"        securityManager = null;",,,4854
2218,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-integrations/redback-jsecurity/src/test/java/org/apache/archiva/redback/jsecurity/RedbackRealmTest.java,acd5a8be5a18eb76b9c998eda990e87fedac3804,1333899303,97,,,,,,,,"        realm = null;",,,4854
2219,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-integrations/redback-rest/redback-rest-services/src/main/java/org/apache/archiva/redback/rest/services/interceptors/PermissionsInterceptor.java,0daca7d050807f484d6a5d55d7695eeaa541eb7d,1333917477,92,5bf9065c2ffd0081ac55237a897f8ac7e38b1523,1423132503,97,f77d21b58956342acf102b71ab166eb1995e4503,1423224577,-1,1423224577/1333917477,"                                                                  ? null","                 && !( permissions.length == 1 && StringUtils.isEmpty( permissions[0] ) ) )
             {
                 HttpServletRequest request = getHttpServletRequest( message );
-                SecuritySession securitySession = httpAuthenticator.getSecuritySession( request.getSession( true ) );
+                SecuritySession securitySession = httpAuthenticator.getSecuritySession( request.getSession() );
                 AuthenticationResult authenticationResult = message.get( AuthenticationResult.class );
 
+                log.debug( ""authenticationResult from message: {}"", authenticationResult );
+
                 if ( authenticationResult == null )
                 {
                     try
                     {
                         authenticationResult =
                             httpAuthenticator.getAuthenticationResult( request, getHttpServletResponse( message ) );
+
+                        log.debug( ""authenticationResult from request: {}"", authenticationResult );
                     }
                     catch ( AuthenticationException e )
                     {
                         log.debug( ""failed to authenticate for path {}"", message.get( Message.REQUEST_URI ) );
                         containerRequestContext.abortWith( Response.status( Response.Status.FORBIDDEN ).build() );
+                        return;
                     }
                     catch ( AccountLockedException e )
                     {
                         log.debug( ""account locked for path {}"", message.get( Message.REQUEST_URI ) );
                         containerRequestContext.abortWith( Response.status( Response.Status.FORBIDDEN ).build() );
+                        return;
                     }
                     catch ( MustChangePasswordException e )
                     {
                         log.debug( ""must change password for path {}"", message.get( Message.REQUEST_URI ) );
                         containerRequestContext.abortWith( Response.status( Response.Status.FORBIDDEN ).build() );
+                        return;
                     }
                 }
 
                 if ( authenticationResult != null && authenticationResult.isAuthenticated() )
                 {
+                    message.put( AuthenticationResult.class, authenticationResult );
                     for ( String permission : permissions )
                     {
+                        log.debug( ""check permission: {} with securitySession {}"", permission, securitySession );
                         if ( StringUtils.isBlank( permission ) )
                         {
                             continue;
                         }
                         try
                         {
-                            if ( securitySystem.isAuthorized( securitySession, permission,
-                                                              StringUtils.isBlank( redbackAuthorization.resource() )
-                                                                  ? null
-                                                                  : redbackAuthorization.resource() ) )
+                            AuthorizationResult authorizationResult =
+                                securitySystem.authorize( authenticationResult.getUser(), permission, //
+                                                          StringUtils.isBlank( redbackAuthorization.resource() ) //
+                                                              ? null : redbackAuthorization.resource() );
+                            /*
+                            if ( securitySystem.isAuthorized( securitySession, permission, //
+                                                              StringUtils.isBlank( redbackAuthorization.resource() ) //
+                                                                  ? null : redbackAuthorization.resource() ) )
+                                                                  */
+                            if ( authenticationResult != null && authorizationResult.isAuthorized() )
                             {
+                                log.debug( ""isAuthorized for permission {}"", permission );
                                 return;
                             }
                             else
",,4854
2220,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-common/redback-common-ldap/src/main/java/org/apache/archiva/redback/common/ldap/connection/LdapConnection.java,c2d6f8a2c85788eb3fe2d20c40c430c532fe22fe,1339770755,243,29ab886c64b91e8628f1c621452cd22771ea042a,1367410554,254,,,,,"            context = null;",,,4854
2221,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-common/redback-common-ldap/src/main/java/org/apache/archiva/redback/common/ldap/connection/DefaultLdapConnection.java,d1b77ab2481a38053f720faf9df6973bd0176eb8,1367410669,254,6eb88862d0853878104943d47c47c05a1cfdf07c,1367671355,257,,,,,"            context = null;",,,4854
2222,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-integrations/redback-rest/redback-rest-services/src/main/java/org/apache/archiva/redback/rest/services/interceptors/PermissionsInterceptor.java,8bdcfbb8a0ceeed657a2a0c90797ab309948176e,1423132504,124,88a2ef7a1c903af4744d7d6e39ac9ff0be7ae10f,1423132504,126,f77d21b58956342acf102b71ab166eb1995e4503,1423224577,-1,1423224577/1423132504,"                                                                  ? null","                 && !( permissions.length == 1 && StringUtils.isEmpty( permissions[0] ) ) )
             {
                 HttpServletRequest request = getHttpServletRequest( message );
-                SecuritySession securitySession = httpAuthenticator.getSecuritySession( request.getSession( true ) );
+                SecuritySession securitySession = httpAuthenticator.getSecuritySession( request.getSession() );
                 AuthenticationResult authenticationResult = message.get( AuthenticationResult.class );
 
+                log.debug( ""authenticationResult from message: {}"", authenticationResult );
+
                 if ( authenticationResult == null )
                 {
                     try
                     {
                         authenticationResult =
                             httpAuthenticator.getAuthenticationResult( request, getHttpServletResponse( message ) );
+
+                        log.debug( ""authenticationResult from request: {}"", authenticationResult );
                     }
                     catch ( AuthenticationException e )
                     {
                         log.debug( ""failed to authenticate for path {}"", message.get( Message.REQUEST_URI ) );
                         containerRequestContext.abortWith( Response.status( Response.Status.FORBIDDEN ).build() );
+                        return;
                     }
                     catch ( AccountLockedException e )
                     {
                         log.debug( ""account locked for path {}"", message.get( Message.REQUEST_URI ) );
                         containerRequestContext.abortWith( Response.status( Response.Status.FORBIDDEN ).build() );
+                        return;
                     }
                     catch ( MustChangePasswordException e )
                     {
                         log.debug( ""must change password for path {}"", message.get( Message.REQUEST_URI ) );
                         containerRequestContext.abortWith( Response.status( Response.Status.FORBIDDEN ).build() );
+                        return;
                     }
                 }
 
                 if ( authenticationResult != null && authenticationResult.isAuthenticated() )
                 {
+                    message.put( AuthenticationResult.class, authenticationResult );
                     for ( String permission : permissions )
                     {
+                        log.debug( ""check permission: {} with securitySession {}"", permission, securitySession );
                         if ( StringUtils.isBlank( permission ) )
                         {
                             continue;
                         }
                         try
                         {
-                            if ( securitySystem.isAuthorized( securitySession, permission,
-                                                              StringUtils.isBlank( redbackAuthorization.resource() )
-                                                                  ? null
-                                                                  : redbackAuthorization.resource() ) )
+                            AuthorizationResult authorizationResult =
+                                securitySystem.authorize( authenticationResult.getUser(), permission, //
+                                                          StringUtils.isBlank( redbackAuthorization.resource() ) //
+                                                              ? null : redbackAuthorization.resource() );
+                            /*
+                            if ( securitySystem.isAuthorized( securitySession, permission, //
+                                                              StringUtils.isBlank( redbackAuthorization.resource() ) //
+                                                                  ? null : redbackAuthorization.resource() ) )
+                                                                  */
+                            if ( authenticationResult != null && authorizationResult.isAuthorized() )
                             {
+                                log.debug( ""isAuthorized for permission {}"", permission );
                                 return;
                             }
                             else
",,4854
2223,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-common/redback-common-configuration/redback-common-configuration-acc2/src/main/java/org/apache/archiva/redback/common/config/acc2/CommonsConfigurationRegistry.java,6ffec226b80b28a8ba56eb0fc9120bf236b5f153,1550179789,623,5ba0a371c59be92d8a1ccd50b9fcb2da5960b53d,1550267752,612,,,,,"                this.configurationBuilder = null;",,,4854
2224,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-common/redback-common-configuration/redback-common-configuration-acc2/src/main/java/org/apache/archiva/redback/common/config/acc2/CommonsConfigurationRegistry.java,5cd2f362e9c64d628f596cd463a25c6c344c33bc,1550467591,687,,,,,,,,"                this.configurationBuilder = null;",,,4854
2225,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-authentication/redback-authentication-providers/redback-authentication-jwt/src/main/java/org/apache/archiva/redback/authentication/jwt/JwtAuthenticator.java,9ca5514bedce1b95c9b61df11aa18bdfb72b148c,1594326453,552,15ad042ac1cf1d951f235f3314106092d74f33b5,1594580617,638,,,,,"            this.keyPair = null;",,,4854
2226,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-authentication/redback-authentication-providers/redback-authentication-jwt/src/main/java/org/apache/archiva/redback/authentication/jwt/JwtAuthenticator.java,9ca5514bedce1b95c9b61df11aa18bdfb72b148c,1594326453,556,15ad042ac1cf1d951f235f3314106092d74f33b5,1594580617,642,,,,,"            this.secretKey = null;",,,4854
2227,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-integrations/redback-rest/redback-rest-services/src/main/java/org/apache/archiva/redback/rest/services/interceptors/PermissionsInterceptor.java,c51c28a303061ae5233322dd7207c9d255269b27,1594542595,121,3f641fe61e1e3964272601012b895620a987134a,1594705930,127,,,,,"                                        ? null : resource );",,,4854
2228,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-integrations/redback-rest/redback-rest-services/src/test/java/org/apache/archiva/redback/rest/services/v2/AbstractRestServicesTestV2.java,c51c28a303061ae5233322dd7207c9d255269b27,1594542595,85,7dca6a23be42a83b3a4732757fd59f0c898a072b,1594640584,87,,,,,"        this.jwtAuthenticator = null;",,,4854
2229,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-integrations/redback-rest/redback-rest-services/src/test/java/org/apache/archiva/redback/rest/services/v2/AbstractRestServicesTestV2.java,c51c28a303061ae5233322dd7207c9d255269b27,1594542595,86,7dca6a23be42a83b3a4732757fd59f0c898a072b,1594640584,88,,,,,"        this.userManager = null;",,,4854
2230,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134a,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/archiva-redback-core/redback-integrations/redback-rest/redback-rest-services/src/test/java/org/apache/archiva/redback/rest/services/v2/AbstractRestServicesTestV2.java,c51c28a303061ae5233322dd7207c9d255269b27,1594542595,286,7dca6a23be42a83b3a4732757fd59f0c898a072b,1594640584,292,,,,,"        this.jwtAuthenticator = null;",,,4854
