Detection ID,Latest Commit ID,PMD Version,Rule Name,File Path,Violation Introducing Commit ID,VIC Date,VIC Line Num.,Latest Detection Commit ID,LDC ID Date,LDC Line Num.,Violation Fixed Commit ID,VFC Date,VFC Line Num.,Fixed Period(day),Original Code,Fixed Code,Really Fixed?,Time
11,c5fbdd0c0492c75ef98bb9c5fdb50da43e90b2d6d101fcd511a8695ad0ec0ada36f1584327c85b23,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/camel-spring-boot/camel-xmpp/src/main/java/org/apache/camel/component/xmpp/XmppPrivateChatProducer.java,f5b93e1462dc2e3790b8cddc8c608bb0047f185a,1175250128,83,a6cbe8419351fcd8d26f1660dd4b112a7cd64e0b,1178036617,76,,,,,"        chat = null;",,,712
12,c5fbdd0c0492c75ef98bb9c5fdb50da43e90b2d6d101fcd511a8695ad0ec0ada36f1584327c85b23,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/camel-spring-boot/camel-jpa/src/test/java/org/apache/camel/component/jpa/JpaTest.java,8a83d7402cf28d8ab94f305ab01363eeda1e1d3c,1175594101,128,86ca7c4109d041de811594d3a744f8d8d3c4517d,1175601512,135,,,,,"            transaction = null;",,,712
13,c5fbdd0c0492c75ef98bb9c5fdb50da43e90b2d6d101fcd511a8695ad0ec0ada36f1584327c85b23,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/camel-spring-boot/camel-jpa/src/main/java/org/apache/camel/component/jpa/JpaConsumer.java,86ca7c4109d041de811594d3a744f8d8d3c4517d,1175601512,72,a0cf201c91b645c7a42993c19361bfc72dd829ad,1175603500,75,bbf92a4425a790dcf44b992a8499cb03e4640ff1,1175615325,-1,1175615325/1175601512,"            transaction = null;","      */
     public synchronized void run() {
         log.debug(""Starting to poll for new database entities to process"");
-        transaction = entityManager.getTransaction();
-        transaction.begin();
-
         try {
-            Query query = getQueryFactory().createQuery(this);
-            configureParameters(query);
-            List results = query.getResultList();
-            for (Object result : results) {
-                if (log.isDebugEnabled()) {
-                    log.debug(""Processing new entity: "" + result);
-                }
+            template.execute(new JpaCallback() {
+                public Object doInJpa(EntityManager entityManager) throws PersistenceException {
+                    Query query = getQueryFactory().createQuery(entityManager);
+                    configureParameters(query);
+                    List results = query.getResultList();
+                    for (Object result : results) {
+                        if (log.isDebugEnabled()) {
+                            log.debug(""Processing new entity: "" + result);
+                        }
 
-                if (lockEntity(result)) {
-                    // lets turn the result into an exchange and fire it into the processor
-                    Exchange exchange = createExchange(result);
-                    getProcessor().onExchange(exchange);
-                    getDeleteHandler().deleteObject(this, result);
+                        if (lockEntity(result, entityManager)) {
+                            // lets turn the result into an exchange and fire it into the processor
+                            Exchange exchange = createExchange(result);
+                            getProcessor().onExchange(exchange);
+                            getDeleteHandler().deleteObject(entityManager, result);
+                        }
+                    }
+                    return null;
                 }
-            }
-
-            transaction.commit();
-            transaction = null;
+            });
         }
         catch (RuntimeException e) {
             log.warn(""Caught: "" + e, e);
-            if (transaction != null) {
-                transaction.rollback();
-            }
         }
     }
 
     // Properties
     //-------------------------------------------------------------------------
-
-    public EntityManager getEntityManager() {
-        return entityManager;
-    }
-
     public JpaEndpoint getEndpoint() {
         return endpoint;
     }
",,712
14,c5fbdd0c0492c75ef98bb9c5fdb50da43e90b2d6d101fcd511a8695ad0ec0ada36f1584327c85b23,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/camel-spring-boot/camel-jpa/src/test/java/org/apache/camel/component/jpa/JpaTest.java,86ca7c4109d041de811594d3a744f8d8d3c4517d,1175601512,83,,,,bbf92a4425a790dcf44b992a8499cb03e4640ff1,1175615325,-1,1175615325/1175601512,"        transaction = null;","         });
 
         // now lets assert that there is a result
-        transaction.begin();
-        results = entityManager.createQuery(queryText).getResultList();
+        results = template.find(queryText);
         assertEquals(""Should have no results: "" + results, 1, results.size());
         SendEmail mail = (SendEmail) results.get(0);
         assertEquals(""address property"", ""foo@bar.com"", mail.getAddress());
-        transaction.commit();
-        transaction = null;
 
         // now lets create a consumer to consume it
         consumer = endpoint.createConsumer(new Processor<Exchange>() {
",,712
15,c5fbdd0c0492c75ef98bb9c5fdb50da43e90b2d6d101fcd511a8695ad0ec0ada36f1584327c85b23,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/camel-spring-boot/camel-saxon/src/main/java/org/apache/camel/builder/saxon/XQueryBuilder.java,05e1e3e74a1f30310679148aae80c99a062e924b,1175791908,308,5bd7e538f88508f6512bf9a2a6e776717021f8fa,1175793050,308,,,,,"        staticQueryContext = null;",,,712
16,c5fbdd0c0492c75ef98bb9c5fdb50da43e90b2d6d101fcd511a8695ad0ec0ada36f1584327c85b23,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/camel-spring-boot/camel-saxon/src/main/java/org/apache/camel/builder/saxon/XQueryBuilder.java,05e1e3e74a1f30310679148aae80c99a062e924b,1175791908,309,5bd7e538f88508f6512bf9a2a6e776717021f8fa,1175793050,309,,,,,"        configuration = null;",,,712
17,c5fbdd0c0492c75ef98bb9c5fdb50da43e90b2d6d101fcd511a8695ad0ec0ada36f1584327c85b23,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/camel-spring-boot/camel-cxf/src/main/java/org/apache/camel/component/cxf/CxfInvokeConsumer.java,0b472529392bb78e3a5ee3cdc394828c3bde8d38,1175793582,63,a6cbe8419351fcd8d26f1660dd4b112a7cd64e0b,1178036617,63,,,,,"            server = null;",,,712
18,c5fbdd0c0492c75ef98bb9c5fdb50da43e90b2d6d101fcd511a8695ad0ec0ada36f1584327c85b23,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/camel-spring-boot/camel-cxf/src/main/java/org/apache/camel/component/cxf/CxfInvokeProducer.java,0b472529392bb78e3a5ee3cdc394828c3bde8d38,1175793582,74,102f51e3a6e8e4b624209f64c6c45d19319edc24,1178038724,81,,,,,"            client = null;",,,712
19,c5fbdd0c0492c75ef98bb9c5fdb50da43e90b2d6d101fcd511a8695ad0ec0ada36f1584327c85b23,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/camel-spring-boot/camel-eclipse/camel.routing.editor/src/org/apache/camel/eclipse/camelEditorPlugin.java,f4aa5871cb91ae864b07d8a2f363c8971d451cf1,1175794354,24,,,,,,,,"      plugin = null;",,,712
20,c5fbdd0c0492c75ef98bb9c5fdb50da43e90b2d6d101fcd511a8695ad0ec0ada36f1584327c85b23,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/camel-spring-boot/camel-core/src/main/java/org/apache/camel/component/mock/MockEndpoint.java,35c685c13f736cc5582d77968b7c56d2d244c854,1176990608,101,,,,,,,,"            latch = null;",,,712
21,c5fbdd0c0492c75ef98bb9c5fdb50da43e90b2d6d101fcd511a8695ad0ec0ada36f1584327c85b23,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/camel-spring-boot/camel-core/src/main/java/org/apache/camel/component/mock/MockEndpoint.java,006e9bba7e2d2f80daaae1173484a647a9ac8843,1176993561,144,cb5cae61ce5e14b9634d98bad3d55af3fcc05de2,1183639163,192,,,,,"            latch = null;",,,712
