Detection ID,Latest Commit ID,PMD Version,Rule Name,File Path,Violation Introducing Commit ID,VIC Date,VIC Line Num.,Latest Detection Commit ID,LDC ID Date,LDC Line Num.,Violation Fixed Commit ID,VFC Date,VFC Line Num.,Fixed Period(day),Original Code,Fixed Code,Really Fixed?,Time
3392,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/incubator-ratis/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/raft/server/RaftConfiguration.java,5c32b40a466db43cd51efeddc38315f603e9b340,1471408340,92,,,,75d0699e242b9c0e6be695fa8a6cb6da62dafc42,1471408341,-1,1471408341/1471408340,"    oldConf = null;","   /**
    * The state of the raft ring.
    */
-  private State state;
+  private final State state;
   /**
    * non-null while in TRANSITIONAL state
    */
-  private SimpleConfiguration oldConf;
+  private final SimpleConfiguration oldConf;
   /**
    * the new configuration while in TRANSITIONAL state,
    * or the current configuration in STABLE/STAGING state
    */
-  private SimpleConfiguration conf;
+  private final SimpleConfiguration conf;
 
   // TODO private Map<String, RaftPeer> stagingNewPeers;
 
   public RaftConfiguration(RaftPeer[] peers) {
+    Preconditions.checkArgument(peers != null && peers.length > 0);
     this.conf = new SimpleConfiguration(peers);
+    this.oldConf = null;
     this.state = State.STABLE;
   }
 
-  public synchronized State getState() {
+  public RaftConfiguration(RaftPeer[] newPeers, RaftPeer[] oldPeers) {
+    Preconditions.checkArgument(newPeers != null && newPeers.length > 0);
+    Preconditions.checkArgument(oldPeers != null && oldPeers.length > 0);
+
+    this.conf = new SimpleConfiguration(newPeers);
+    this.oldConf = new SimpleConfiguration(oldPeers);
+    this.state = State.TRANSITIONAL;
+  }
+
+  public State getState() {
     return this.state;
   }
 
-  public synchronized boolean containsInConf(String peerId) {
+  public boolean inTransitionState() {
+    return this.state == State.TRANSITIONAL;
+  }
+
+  public boolean containsInConf(String peerId) {
     return conf.contains(peerId);
   }
 
-  public synchronized boolean containsInOldConf(String peerId) {
+  public boolean containsInOldConf(String peerId) {
     return oldConf != null && oldConf.contains(peerId);
   }
 
-  public synchronized boolean inStableState() {
-    final boolean stable = state == State.STABLE;
-    if (stable) {
-      Preconditions.checkState(oldConf == null && conf != null);
-    }
-    return stable;
-  }
-
-  public synchronized void setNewConfiguration(RaftPeer[] newPeers) {
-    Preconditions.checkArgument(newPeers != null && newPeers.length > 0);
-    Preconditions.checkState(inStableState());
-    oldConf = conf;
-    conf = new SimpleConfiguration(newPeers);
-    state = State.TRANSITIONAL;
-  }
-
-  public synchronized boolean inTransitionState() {
-    final boolean transitional = state == State.TRANSITIONAL;
-    if (transitional) {
-      Preconditions.checkState(oldConf != null && conf != null);
-    }
-    return transitional;
-  }
-
-  public synchronized void commitNewConfiguration() {
-    Preconditions.checkState(inTransitionState());
-    oldConf = null;
-    state = State.STABLE;
-  }
-
-  public synchronized RaftPeer getPeer(String id) {
+  public RaftPeer getPeer(String id) {
     RaftPeer peer = conf.getPeer(id);
     if (peer != null) {
       return peer;
",,8558
3393,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/incubator-ratis/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/raft/server/RaftServer.java,29bdd1e6e31bf69eab39e880e7e1a5b4f1d25d85,1471408340,207,d9e70b26990c6b99d4565edf0d2ab3a9aba4e090,1471408446,258,,,,,"    leaderState = null;",,,8558
3394,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/incubator-ratis/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/raft/server/RaftConfiguration.java,75d0699e242b9c0e6be695fa8a6cb6da62dafc42,1471408341,52,9c59708578b89aa5998eaa7332b18e753f81c514,1471408423,69,,,,,"    this.oldConf = null;",,,8558
3395,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/incubator-ratis/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/raft/server/RaftServer.java,d07cf12e89f0dfd9771fa0ac08215facf4dfd422,1471408344,189,164182cd8be2edecc1732caf2c1d4dcc2f6b1af9,1471408345,200,,,,,"    heartbeatMonitor = null;",,,8558
3396,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/incubator-ratis/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/raft/server/ServerState.java,d07cf12e89f0dfd9771fa0ac08215facf4dfd422,1471408344,102,d9e70b26990c6b99d4565edf0d2ab3a9aba4e090,1471408446,150,,,,,"    leaderId = null;",,,8558
3397,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/incubator-ratis/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/raft/server/ServerState.java,d07cf12e89f0dfd9771fa0ac08215facf4dfd422,1471408344,107,d9e70b26990c6b99d4565edf0d2ab3a9aba4e090,1471408446,160,,,,,"    votedFor = null;",,,8558
3398,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/incubator-ratis/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/raft/server/ServerState.java,d07cf12e89f0dfd9771fa0ac08215facf4dfd422,1471408344,116,d9e70b26990c6b99d4565edf0d2ab3a9aba4e090,1471408446,168,,,,,"    leaderId = null;",,,8558
3399,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/incubator-ratis/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/raft/server/LeaderState.java,702d30c1e869a0885606934d68c6fb0fa6cc0684,1471408345,203,d9e70b26990c6b99d4565edf0d2ab3a9aba4e090,1471408446,229,,,,,"    this.stagingState = null;",,,8558
3400,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/incubator-ratis/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/raft/server/PendingRequestsHandler.java,702d30c1e869a0885606934d68c6fb0fa6cc0684,1471408345,68,29a58781dc7338aea37ec5ee09541f8112d320c8,1471408446,50,,,,,"        pendingRequest = null;",,,8558
3401,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/incubator-ratis/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/raft/server/ServerState.java,1c1ff9e53fec5fa8a48f642b2dd30fe9afde0e6c,1471408345,63,bb671d1117d45b365606bcb85706d06c9057da4e,1471408388,65,18d3f645cd228c1132df48751d6550a2889dda8f,1471408392,-1,1471408392/1471408345,"    votedFor = null;","   /** Index of highest log entry applied to state machine */
   private long lastApplied;
 
-  ServerState(String id, RaftConfiguration conf) {
+  ServerState(String id, RaftConfiguration conf, RaftProperties prop)
+      throws IOException {
     this.selfId = id;
     configurationManager = new ConfigurationManager(conf);
-    // TODO load log/currentTerm/votedFor from persistent storage
-    log = new MemoryRaftLog(id);
-    currentTerm = 0;
-    votedFor = null;
     leaderId = null;
-    loadConfFromLog();
+
+    log = initLog(id, prop);
+    RaftLog.Metadata metadata = log.loadMetadata();
+    currentTerm = metadata.getTerm();
+    votedFor = metadata.getVotedFor();
   }
 
-  private ServerState(String id, RaftConfiguration conf, MemoryRaftLog newLog) {
-    this.selfId = id;
-    this.configurationManager = new ConfigurationManager(conf);
-    currentTerm = 0;
-    votedFor = null;
-    leaderId = null;
-    log = newLog;
-  }
-
-  private void loadConfFromLog() {
-    // TODO apply raftlog and update its RaftConfiguration
+  private RaftLog initLog(String id, RaftProperties prop)
+      throws IOException {
+    if (prop.getBoolean(RAFT_SERVER_USE_MEMORY_LOG_KEY,
+        RAFT_SERVER_USE_MEMORY_LOG_DEFAULT)) {
+      return new MemoryRaftLog(id);
+    } else {
+      return new SegmentedRaftLog(id, prop, configurationManager);
+    }
   }
 
   public RaftConfiguration getRaftConf() {
",,8558
3402,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/incubator-ratis/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/raft/server/ServerState.java,1c1ff9e53fec5fa8a48f642b2dd30fe9afde0e6c,1471408345,64,bb671d1117d45b365606bcb85706d06c9057da4e,1471408388,66,1eed4744c68860907db9ff3feab93a7ca825e1e9,1471408444,-1,1471408444/1471408345,"    leaderId = null;","    */
   private String votedFor;
 
-  /** Index of highest log entry applied to state machine */
-  private long lastApplied;
-
-  ServerState(String id, RaftConfiguration conf, RaftProperties prop)
-      throws IOException {
+  ServerState(String id, RaftConfiguration conf, RaftProperties prop,
+      StateMachine stateMachine) throws IOException {
     this.selfId = id;
     configurationManager = new ConfigurationManager(conf);
-    leaderId = null;
+    storage = new RaftStorage(prop, RaftConstants.StartupOption.REGULAR);
+    long lastApplied = initStatemachine(stateMachine, prop);
 
+    leaderId = null;
     log = initLog(id, prop);
     RaftLog.Metadata metadata = log.loadMetadata();
     currentTerm = metadata.getTerm();
     votedFor = metadata.getVotedFor();
+
+    stateMachineUpdater = new StateMachineUpdater(stateMachine, log, storage,
+        lastApplied, prop);
   }
 
+  private long initStatemachine(StateMachine sm, RaftProperties properties)
+      throws IOException {
+    sm.initialize(properties, storage);
+    RaftStorageDirectory.PathAndIndex pi = storage.getLastestSnapshotPath();
+    if (pi == null || pi.endIndex < 0) {
+      return RaftConstants.INVALID_LOG_INDEX;
+    }
+    return sm.loadSnapshot(pi.path.toFile());
+  }
+
+  void start() {
+    stateMachineUpdater.start();
+  }
+
+  /**
+   * note we do not apply log entries to the state machine here since we do not
+   * know whether they have been committed.
+   */
   private RaftLog initLog(String id, RaftProperties prop)
       throws IOException {
     if (prop.getBoolean(RAFT_SERVER_USE_MEMORY_LOG_KEY,
         RAFT_SERVER_USE_MEMORY_LOG_DEFAULT)) {
       return new MemoryRaftLog(id);
     } else {
-      return new SegmentedRaftLog(id, prop, configurationManager);
+      return new SegmentedRaftLog(id, this.storage, configurationManager);
     }
   }
 
",,8558
3403,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/incubator-ratis/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/raft/server/RaftServer.java,6eae027551dba008803d227ca797459b2ad4a52f,1471408346,238,d9e70b26990c6b99d4565edf0d2ab3a9aba4e090,1471408446,286,,,,,"    heartbeatMonitor = null;",,,8558
3404,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/incubator-ratis/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/raft/server/LeaderState.java,b52a7788628de987242b636826bb114d2237e6ed,1471408347,679,d9e70b26990c6b99d4565edf0d2ab3a9aba4e090,1471408446,795,,,,,"      LeaderState.this.stagingState = null;",,,8558
