Detection ID,Latest Commit ID,PMD Version,Rule Name,File Path,Violation Introducing Commit ID,VIC Date,VIC Line Num.,Latest Detection Commit ID,LDC ID Date,LDC Line Num.,Violation Fixed Commit ID,VFC Date,VFC Line Num.,Fixed Period(day),Original Code,Fixed Code,Really Fixed?
157,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/DataflowWorkProgressUpdater.java,6a1066eafd81ae9e4ce9dacf6a98b2f3a4c6971a,1428343374,95,3c90d44dbaea86f93a51b010b08b249195b277f4,1450402787,95,,,,,"      dynamicSplitResultToReport = null;",,
158,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/DataflowWorkProgressUpdater.java,a04f59bce5c96f1aa51e54486e23ad31d86c88b0,1428343927,95,,,,,,,,"      dynamicSplitResultToReport = null;",,
159,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/DoFnInfo.java,8f92445c627d3c7aee0c55a6be05b892b0fefaa5,1428343935,42,92c6149950b199340cf66462e31b2a4ab1118707,1442343061,40,,,,,"    this.sideInputViews = null;",,
160,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/DoFnInfo.java,8f92445c627d3c7aee0c55a6be05b892b0fefaa5,1428343935,43,92c6149950b199340cf66462e31b2a4ab1118707,1442343061,41,,,,,"    this.inputCoder = null;",,
161,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,182aca472ad274a4c9521181a3d58eb3d830deb6,1428343935,496,ca4523e65631e65d6043615cea81e151a0097d80,1452880788,507,,,,,"      currentTransform = null;",,
162,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DirectPipelineRunner.java,182aca472ad274a4c9521181a3d58eb3d830deb6,1428343935,653,ca4523e65631e65d6043615cea81e151a0097d80,1452880788,711,,,,,"      currentTransform = null;",,
163,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/KeyedStateCache.java,82e5e9ae4e87cdd297d558fc462834082cc7529f,1431461293,236,617b6c4ca28bbe30b6d53879269b292200fbe66f,1432836064,236,,,,,"      updatedValue = null;",,
164,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/gcsio/GoogleCloudStorageWriteChannel.java,0aea2a3f77d871903e48092aff97becd2ae732e1,1431461463,260,fc35bb5fddbcd554b102e1c8e5d3470b32bd1302,1434654833,260,,,,,"      pipeSinkChannel = null;",,
165,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,633fef36ecbef44a00e6e03f089ab9b4e8d26ef3,1431461463,482,,,,,,,,"      currentTransform = null;",,
166,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,633fef36ecbef44a00e6e03f089ab9b4e8d26ef3,1431461463,546,,,,,,,,"            name = null;",,
167,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,633fef36ecbef44a00e6e03f089ab9b4e8d26ef3,1431461463,616,,,,,,,,"        coder = null;",,
168,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,633fef36ecbef44a00e6e03f089ab9b4e8d26ef3,1431461463,633,,,,,,,,"        coder = null;",,
169,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/coders/CoderRegistry.java,894456e376ac0beed9e4530d709bba76c506565d,1431461463,398,219d22a3ab9c1928c8334573c650390c4a785452,1454382545,516,,,,,"          result[i] = null;",,
170,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/ExposedByteArrayOutputStream.java,b0a42003a69fb0fda5a3bf3b23e5840ebf764f6c,1431468021,51,,,,,,,,"      swappedBuffer = null;",,
171,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/ExposedByteArrayOutputStream.java,b0a42003a69fb0fda5a3bf3b23e5840ebf764f6c,1431468021,112,,,,,,,,"      swappedBuffer = null;",,
172,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/StreamingGroupAlsoByWindowsDoFn.java,fcb5c129d06b8595098e2a65ce60a13bc9e8eec3,1431470019,125,e5b7eb7141947041229c14a52c380d374f6f347e,1438883837,126,,,,,"      executor = null;",,
173,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/StreamingGroupAlsoByWindowsDoFn.java,fcb5c129d06b8595098e2a65ce60a13bc9e8eec3,1431470019,126,b33c057fbec0392ef3b7bbabf0cf710d25e6360e,1431470021,126,3221d6ed04f9a649fad6fdd7b4675c9f4aedb9f4,1432140705,-1,1432140705/1431470019,"      windowSet = null;","       executor = null;
     }
   }
-
-  private static class StreamingTimerManager implements TimerManager {
-
-    private DoFn<?, ?>.ProcessContext context;
-
-    public StreamingTimerManager(DoFn<?, ?>.ProcessContext context) {
-      this.context = context;
-    }
-
-    @Override
-    public void setTimer(String timer, Instant timestamp, Trigger.TimeDomain domain) {
-      context.windowingInternals().setTimer(timer, timestamp, domain);
-    }
-
-    @Override
-    public void deleteTimer(String timer, Trigger.TimeDomain domain) {
-      context.windowingInternals().deleteTimer(timer, domain);
-    }
-
-    @Override
-    public Instant currentProcessingTime() {
-      return Instant.now();
-    }
-  }
 }
",
174,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/gcsio/GoogleCloudStorageReadChannel.java,638fc083b22e9e4b93761049a84031520754c036,1431470020,396,9b7012f815f1b2cbf114b99037b2f32f9ce773aa,1436563189,405,,,,,"        readChannel = null;",,
175,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/gcsio/GoogleCloudStorageReadChannel.java,67fc627f26d4366368d91241cc3086afe935ed72,1431470020,158,,,,,,,,"    this.errorExtractor = null;",,
176,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/gcsio/GoogleCloudStorageReadChannel.java,67fc627f26d4366368d91241cc3086afe935ed72,1431470020,396,,,,,,,,"        readChannel = null;",,
177,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/FlatMapFn.java,431b317f58f2a342cab34dcc0826cc9acb56882b,1431470022,43,,,,,,,,"    this.fn = null;",,
178,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/MapFn.java,431b317f58f2a342cab34dcc0826cc9acb56882b,1431470022,43,,,,,,,,"    this.fn = null;",,
179,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/PTransform.java,4a4c23b1906c3d15191e17a076ec445f8ba7de76,1432140704,244,92c6149950b199340cf66462e31b2a4ab1118707,1442343061,225,,,,,"    this.name = null;",,
180,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/examples/src/main/java/com/google/cloud/dataflow/examples/PubsubFileInjector.java,8aa7849c2eb71c0f4af8ef47816a6a97c507bb2a,1432835785,56,58dde1ae13028e2d6b99a9a80695993d8bda041c,1434129518,56,,,,,"      this.timestampLabelKey = null;",,
181,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/io/BigQueryIO.java,3f9793aafd423806b485ac52d00e5a94aa67a3d9,1432836095,520,,,,,,,,"        this.table = null;",,
182,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/io/BigQueryIO.java,3f9793aafd423806b485ac52d00e5a94aa67a3d9,1432836095,521,,,,,,,,"        this.schema = null;",,
183,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,3f9793aafd423806b485ac52d00e5a94aa67a3d9,1432836095,526,,,,,,,,"      currentTransform = null;",,
184,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,3f9793aafd423806b485ac52d00e5a94aa67a3d9,1432836095,589,,,,,,,,"            name = null;",,
185,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,3f9793aafd423806b485ac52d00e5a94aa67a3d9,1432836095,659,,,,,,,,"        coder = null;",,
186,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,3f9793aafd423806b485ac52d00e5a94aa67a3d9,1432836095,676,,,,,,,,"        coder = null;",,
187,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DirectPipelineRunner.java,3f9793aafd423806b485ac52d00e5a94aa67a3d9,1432836095,685,,,,,,,,"      currentTransform = null;",,
188,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/KeyedStateCache.java,3f9793aafd423806b485ac52d00e5a94aa67a3d9,1432836095,236,,,,,,,,"      updatedValue = null;",,
189,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/StreamingGroupAlsoByWindowsDoFn.java,3f9793aafd423806b485ac52d00e5a94aa67a3d9,1432836095,106,,,,0ca041fcc6ae4a59400ad94773ef355e378036a9,1437675204,-1,1437675204/1432836095,"      executor = null;"," 
     private void initForKey(ProcessContext c, K key) throws Exception{
       if (runner == null) {
-        TimerManager timerManager = c.windowingInternals().getTimerManager();
+        TimerInternals timerInternals = c.windowingInternals().timerInternals();
         runner = new ReduceFnRunner<>(
-            key, windowingStrategy, timerManager, c.windowingInternals(),
+            key, windowingStrategy, timerInternals, c.windowingInternals(),
             droppedDueToClosedWindow, droppedDueToLateness, reduceFn);
       }
     }
 
     @Override
     public void processElement(ProcessContext c) throws Exception {
-      @SuppressWarnings(""unchecked"")
-      K key = c.element().isTimer() ? (K) c.element().key() : c.element().element().getKey();
-      initForKey(c, key);
-
       if (c.element().isTimer()) {
-        Coder<W> windowCoder = windowingStrategy.getWindowFn().windowCoder();
-        String tag = c.element().tag();
-        StateNamespace namespace = StateNamespaces.fromString(
-            tag.substring(0, tag.length() - 1), windowCoder);
-        runner.onTimer(namespace);
+        processTimer(c);
       } else {
-        InputT value = c.element().element().getValue();
-        runner.processElement(
-            WindowedValue.of(
-                value,
-                c.timestamp(),
-                c.windowingInternals().windows(),
-                c.pane()));
+        processValue(c);
       }
     }
 
+
+    private void processTimer(ProcessContext c) throws Exception {
+      @SuppressWarnings(""unchecked"")
+      K key = (K) c.element().key();
+      initForKey(c, key);
+      runner.onTimer(c.element().getTimer());
+    }
+
+    private void processValue(ProcessContext c) throws Exception {
+      K key = c.element().element().getKey();
+      initForKey(c, key);
+      InputT value = c.element().element().getValue();
+      runner.processElement(
+          WindowedValue.of(
+              value,
+              c.timestamp(),
+              c.windowingInternals().windows(),
+              c.pane()));
+    }
+
     @Override
     public void finishBundle(Context c) throws Exception {
       if (runner != null) {
",
190,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,5aa8abc9e4eef7783af279e0e443873d0fd6ce80,1434129117,526,,,,,,,,"      currentTransform = null;",,
191,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,5aa8abc9e4eef7783af279e0e443873d0fd6ce80,1434129117,589,,,,,,,,"            name = null;",,
192,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,5aa8abc9e4eef7783af279e0e443873d0fd6ce80,1434129117,659,,,,,,,,"        coder = null;",,
193,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,5aa8abc9e4eef7783af279e0e443873d0fd6ce80,1434129117,676,,,,,,,,"        coder = null;",,
194,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,1083703c8388075d04b574cef8688160611e933e,1434129117,526,,,,,,,,"      currentTransform = null;",,
195,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,1083703c8388075d04b574cef8688160611e933e,1434129117,589,,,,,,,,"            name = null;",,
196,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,1083703c8388075d04b574cef8688160611e933e,1434129117,659,,,,,,,,"        coder = null;",,
197,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DataflowPipelineTranslator.java,1083703c8388075d04b574cef8688160611e933e,1434129117,676,,,,,,,,"        coder = null;",,
198,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/View.java,e34b200feb02e23e938659ae4dcd2c141dcfceea,1434129519,284,f45c245702449033465a0ee1ae8c0c9ed88b89ae,1434261452,285,92c6149950b199340cf66462e31b2a4ab1118707,1442343061,-1,1442343061/1434129519,"      this.defaultValue = null;","    * <p>Instantiate via {@link View#asIterable}.
    */
   public static class AsSingleton<T> extends PTransform<PCollection<T>, PCollectionView<T>> {
-    private static final long serialVersionUID = 0;
     private final T defaultValue;
     private final boolean hasDefault;
 
",
199,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/ParDoFnBase.java,5d0fbedb602c15c22764fef1c129f8f269441f96,1434654864,194,630ea14aebe875d82c4705d285f9d603314c6d86,1441406763,202,,,,,"    fnRunner = null;",,
200,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DirectPipelineRunner.java,1086f55560b4641e8637641b02a9bbfb23e2c8f4,1434655355,687,,,,,,,,"      currentTransform = null;",,
201,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/io/BigQueryIO.java,ccad188c19f0e237c6f9cc126cb553d383ad0be6,1435337368,598,7186f81d6e26ba786d07b47ff169dcf9744ec7fe,1446074481,697,,,,,"        this.table = null;",,
202,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/io/BigQueryIO.java,ccad188c19f0e237c6f9cc126cb553d383ad0be6,1435337368,599,7186f81d6e26ba786d07b47ff169dcf9744ec7fe,1446074481,698,bc37cd29119ae24398b3a3f9923229bbd29e64ab,1448923342,-1,1448923342/1435337368,"        this.tableRefFunction = null;","       }
 
       /**
-       * Specifies the table specification.
+       * Returns a copy of this write transformation, but writing to the specified table. Refer to
+       * {@link #parseTableSpec(String)} for the specification format.
        *
-       * <p>Refer to {@link #parseTableSpec(String)} for the specification format.
+       * <p>Does not modify this object.
        */
       public Bound to(String tableSpec) {
         return to(parseTableSpec(tableSpec));
       }
 
       /**
-       * Specifies the table to be written to.
+       * Returns a copy of this write transformation, but writing to the specified table.
+       *
+       * <p>Does not modify this object.
        */
       public Bound to(TableReference table) {
         return new Bound(name, table, tableRefFunction, schema, createDisposition,
             writeDisposition, validate);
       }
 
+      /**
+       * Returns a copy of this write transformation, but using the specified function to determine
+       * which table to write to for each window.
+       *
+       * <p>Does not modify this object.
+       *
+       * <p>{@code tableSpecFunction} should be deterministic. When given the same window, it
+       * should always return the same table specification.
+       */
       public Bound to(
           SerializableFunction<BoundedWindow, String> tableSpecFunction) {
         return toTableReference(new TranslateTableSpecFunction(tableSpecFunction));
       }
 
+      /**
+       * Returns a copy of this write transformation, but using the specified function to determine
+       * which table to write to for each window.
+       *
+       * <p>Does not modify this object.
+       *
+       * <p>{@code tableRefFunction} should be deterministic. When given the same window, it should
+       * always return the same table reference.
+       */
       public Bound toTableReference(
           SerializableFunction<BoundedWindow, TableReference> tableRefFunction) {
         return new Bound(name, table, tableRefFunction, schema, createDisposition,
",
203,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/io/BigQueryIO.java,ccad188c19f0e237c6f9cc126cb553d383ad0be6,1435337368,600,7186f81d6e26ba786d07b47ff169dcf9744ec7fe,1446074481,699,bc37cd29119ae24398b3a3f9923229bbd29e64ab,1448923342,-1,1448923342/1435337368,"        this.schema = null;","       }
 
       /**
-       * Specifies the table specification.
+       * Returns a copy of this write transformation, but writing to the specified table. Refer to
+       * {@link #parseTableSpec(String)} for the specification format.
        *
-       * <p>Refer to {@link #parseTableSpec(String)} for the specification format.
+       * <p>Does not modify this object.
        */
       public Bound to(String tableSpec) {
         return to(parseTableSpec(tableSpec));
       }
 
       /**
-       * Specifies the table to be written to.
+       * Returns a copy of this write transformation, but writing to the specified table.
+       *
+       * <p>Does not modify this object.
        */
       public Bound to(TableReference table) {
         return new Bound(name, table, tableRefFunction, schema, createDisposition,
             writeDisposition, validate);
       }
 
+      /**
+       * Returns a copy of this write transformation, but using the specified function to determine
+       * which table to write to for each window.
+       *
+       * <p>Does not modify this object.
+       *
+       * <p>{@code tableSpecFunction} should be deterministic. When given the same window, it
+       * should always return the same table specification.
+       */
       public Bound to(
           SerializableFunction<BoundedWindow, String> tableSpecFunction) {
         return toTableReference(new TranslateTableSpecFunction(tableSpecFunction));
       }
 
+      /**
+       * Returns a copy of this write transformation, but using the specified function to determine
+       * which table to write to for each window.
+       *
+       * <p>Does not modify this object.
+       *
+       * <p>{@code tableRefFunction} should be deterministic. When given the same window, it should
+       * always return the same table reference.
+       */
       public Bound toTableReference(
           SerializableFunction<BoundedWindow, TableReference> tableRefFunction) {
         return new Bound(name, table, tableRefFunction, schema, createDisposition,
",
204,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/Top.java,ebc1c0cd0e239979f78801e42da247e6fccc1d54,1435337428,436,ca4523e65631e65d6043615cea81e151a0097d80,1452880788,464,,,,,"        asList = null;",,
205,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/Top.java,ebc1c0cd0e239979f78801e42da247e6fccc1d54,1435337428,477,ca4523e65631e65d6043615cea81e151a0097d80,1452880788,505,,,,,"        asQueue = null;",,
206,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/View.java,6cba9468f3ca1eb871720b1393fec44eb090d466,1435337452,254,45e336af98191e206f9a3e4fc29270a26be9b49b,1437930718,254,5333d9918c323395e42b25e353e841e09c4044f4,1448922954,-1,1448922954/1435337452,"      this.defaultValue = null;","   }
 
   /**
-   * A {@link PTransform} that produces a {@link PCollectionView} of a singleton
-   * {@link PCollection} yielding the single element it contains.
+   * Not intended for direct use by pipeline authors; public only so a {@link PipelineRunner} may
+   * override its behavior.
    *
-   * <p>Instantiate via {@link View#asIterable}.
+   * <p>See {@link View#asSingleton()}.
    */
   public static class AsSingleton<T> extends PTransform<PCollection<T>, PCollectionView<T>> {
     private final T defaultValue;
",
207,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/SideInputUtils.java,d6aee92dcc073a97268ce240e1d1227653fe8837,1435337578,199,a3a9df547eedbccdf12a4443359825fc7e72b4a5,1443730501,203,fdf5d181914172960651b7d14cd4afce86e68ae5,1447180739,-1,1447180739/1435337578,"      this.shard = null;"," 
   /////////////////////////////////////////////////////////////////////////////
 
-  static class ShardedIterable<T> implements Iterable<T> {
-    final List<Iterable<T>> shards;
-
-    public ShardedIterable(List<Iterable<T>> shards) {
-      this.shards = shards;
-    }
-
-    @Override
-    public Iterator<T> iterator() {
-      return new ShardedIterator<>(shards.iterator());
-    }
-  }
-
-  static class ShardedIterator<T> implements Iterator<T> {
-    final Iterator<Iterable<T>> shards;
-    Iterator<T> shard;
-
-    public ShardedIterator(Iterator<Iterable<T>> shards) {
-      this.shards = shards;
-      this.shard = null;
-    }
-
-    @Override
-    public boolean hasNext() {
-      boolean shardHasNext;
-      for (;;) {
-        shardHasNext = (shard != null && shard.hasNext());
-        if (shardHasNext) {
-          break;
-        }
-        if (!shards.hasNext()) {
-          break;
-        }
-        shard = shards.next().iterator();
-      }
-      return shardHasNext;
-    }
-
-    @Override
-    public T next() {
-      if (!hasNext()) {
-        throw new NoSuchElementException();
-      }
-      return shard.next();
-    }
-
-    @Override
-    public void remove() {
-      throw new UnsupportedOperationException();
-    }
-  }
-
   /**
    * Builds a {@link SideInputInfo} for a ""singleton"" side input.
    */
",
208,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/StreamingDataflowWorker.java,fbbbe4c4eae4759ff522f22979365ddd9e89590f,1436562527,430,eb92417331faba570c716c3882148e61939a90cb,1452880883,580,6805ac99727971c7273a7a0f44cd68259ae4edf8,1452881475,-1,1452881475/1436562527,"      worker = null;","         Windmill.CommitWorkRequest.Builder commitRequestBuilder =
             Windmill.CommitWorkRequest.newBuilder();
         long remainingCommitBytes = MAX_COMMIT_BYTES;
-        for (Map.Entry<String, ConcurrentLinkedQueue<Windmill.WorkItemCommitRequest>> entry :
-                 outputMap.entrySet()) {
+        for (String computation : commitQueue.keySet()) {
           Windmill.ComputationCommitWorkRequest.Builder computationRequestBuilder =
               Windmill.ComputationCommitWorkRequest.newBuilder();
-          ConcurrentLinkedQueue<Windmill.WorkItemCommitRequest> queue = entry.getValue();
           while (remainingCommitBytes > 0) {
-            Windmill.WorkItemCommitRequest request = queue.poll();
+            Windmill.WorkItemCommitRequest request = commitQueue.poll(computation);
             if (request == null) {
               break;
             }
",
209,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/StreamingDataflowWorker.java,fbbbe4c4eae4759ff522f22979365ddd9e89590f,1436562527,431,eb92417331faba570c716c3882148e61939a90cb,1452880883,581,6805ac99727971c7273a7a0f44cd68259ae4edf8,1452881475,-1,1452881475/1436562527,"      context = null;","         Windmill.CommitWorkRequest.Builder commitRequestBuilder =
             Windmill.CommitWorkRequest.newBuilder();
         long remainingCommitBytes = MAX_COMMIT_BYTES;
-        for (Map.Entry<String, ConcurrentLinkedQueue<Windmill.WorkItemCommitRequest>> entry :
-                 outputMap.entrySet()) {
+        for (String computation : commitQueue.keySet()) {
           Windmill.ComputationCommitWorkRequest.Builder computationRequestBuilder =
               Windmill.ComputationCommitWorkRequest.newBuilder();
-          ConcurrentLinkedQueue<Windmill.WorkItemCommitRequest> queue = entry.getValue();
           while (remainingCommitBytes > 0) {
-            Windmill.WorkItemCommitRequest request = queue.poll();
+            Windmill.WorkItemCommitRequest request = commitQueue.poll(computation);
             if (request == null) {
               break;
             }
",
